sx,sy,sz,x,y,z,vx,vy,vz,svx,svy,svz,ox,oy,oz
0.880963,-0.0317267,0.5,0.920469,-0.192267,0.552843,-0.203274,0.544779,0.0192454,-0.118519,0.48162,-0.105685,-0.0907213,0.153817,4757.52
0.880839,-0.0315062,0.5,0.918839,-0.186746,0.55289,-0.16283,0.551491,0.00469822,-0.114002,0.465721,-0.105779,0.053945,0.381272,4769.77
0.880839,-0.0315062,0.5,0.916782,-0.181466,0.553136,-0.205495,0.527558,0.0245927,-0.107832,0.449879,-0.106272,-0.0241544,0.00646265,4747.54
0.880726,-0.0313067,0.5,0.914651,-0.176105,0.553413,-0.21295,0.535601,0.0276474,-0.101774,0.434394,-0.106825,0.14846,-0.0411476,4747.37
0.880625,-0.0311267,0.5,0.913162,-0.170825,0.55335,-0.148741,0.527482,-0.00629406,-0.0976102,0.419093,-0.106699,0.174931,0.389369,4780.9
0.880535,-0.0309653,0.5,0.91121,-0.165516,0.553528,-0.195039,0.530303,0.0178342,-0.0920246,0.403653,-0.107056,0.296947,-0.0290616,4751.53
0.880454,-0.0308212,0.5,0.909531,-0.160291,0.553563,-0.171936,0.535066,0.00352783,-0.0872292,0.38841,-0.107125,0.418349,0.148751,4769.39
0.880383,-0.0306933,0.5,0.907573,-0.155159,0.553754,-0.195622,0.512706,0.0191442,-0.0815688,0.373397,-0.107508,0.34894,-0.0741421,4751.43
0.88032,-0.0305804,0.5,0.90607,-0.14996,0.553727,-0.150099,0.519411,-0.00266768,-0.0772499,0.358138,-0.107455,0.507293,0.241003,4775.25
0.88032,-0.0305804,0.5,0.904188,-0.144984,0.553886,-0.188,0.497091,0.0158513,-0.0716044,0.343211,-0.107772,0.43697,-0.102139,4753.32
0.880265,-0.0304815,0.5,0.902725,-0.139783,0.553814,-0.146157,0.519618,-0.00722894,-0.0673803,0.327904,-0.107628,0.705017,0.2016,4779.03
0.880217,-0.0303954,0.5,0.900929,-0.134931,0.554045,-0.179467,0.484719,0.0231457,-0.0621343,0.313606,-0.108091,0.529455,-0.103392,4745.2
0.880176,-0.0303211,0.5,0.899451,-0.129995,0.553976,-0.147604,0.493112,-0.00697289,-0.0578252,0.299021,-0.107951,0.70538,0.125741,4779.59
0.880141,-0.0302576,0.5,0.897958,-0.124974,0.55399,-0.149158,0.501603,0.00143507,-0.0534514,0.284149,-0.10798,0.848375,0.0581734,4766.56
0.880112,-0.0302037,0.5,0.896407,-0.120137,0.554121,-0.15497,0.483232,0.0131181,-0.0488868,0.2698,-0.108243,0.799873,-0.00860751,4756.31
0.880087,-0.0301587,0.5,0.895066,-0.115304,0.55409,-0.133956,0.482867,-0.00317383,-0.0449386,0.255435,-0.108179,0.898471,0.120039,4774.14
0.880066,-0.0301214,0.5,0.893575,-0.110648,0.553959,-0.149027,0.465074,-0.0130109,-0.0405248,0.241581,-0.107919,0.856644,-0.0320194,4781.07
0.880066,-0.0301214,0.5,0.892262,-0.105934,0.553879,-0.131109,0.470998,-0.0080626,-0.0365877,0.227437,-0.107757,1.00149,0.083789,4774.94
0.88005,-0.030091,0.5,0.890933,-0.101162,0.553967,-0.132747,0.476662,0.00887838,-0.0326512,0.213214,-0.107935,1.12465,0.0315806,4759.34
0.880036,-0.0300667,0.5,0.889539,-0.0966147,0.553852,-0.139339,0.454331,-0.0115461,-0.0285069,0.199644,-0.107704,1.0397,-0.0379568,4781.91
0.880026,-0.0300476,0.5,0.888275,-0.0920666,0.553817,-0.12628,0.454362,-0.00349538,-0.0247461,0.186057,-0.107634,1.1457,0.0368844,4770.92
0.880018,-0.0300329,0.5,0.887028,-0.0875758,0.553745,-0.124589,0.448648,-0.00714558,-0.0210287,0.172629,-0.107491,1.18546,0.0137124,4775.91
0.880012,-0.030022,0.5,0.885816,-0.0831633,0.553647,-0.121064,0.440817,-0.00986685,-0.0174111,0.159424,-0.107293,1.21524,0.0148805,4778.11
0.880008,-0.0300141,0.5,0.884603,-0.0786922,0.553556,-0.121118,0.446669,-0.00908084,-0.0137867,0.146034,-0.107111,1.34454,-0.010734,4777.23
0.880005,-0.0300087,0.5,0.883433,-0.0744248,0.553456,-0.116872,0.426329,-0.0099264,-0.0102861,0.133248,-0.106913,1.27364,-0.00215594,4778.16
0.880005,-0.0300087,0.5,0.882311,-0.070149,0.55331,-0.112114,0.427164,-0.0146246,-0.00691938,0.120421,-0.10662,1.37491,0.00666863,4782.95
0.880003,-0.0300052,0.5,0.881123,-0.0658104,0.55321,-0.118736,0.43344,-0.00996808,-0.00335956,0.107416,-0.10642,1.49775,-0.0655798,4778.04
0.880002,-0.030003,0.5,0.88011,-0.0616366,0.553169,-0.101193,0.416969,-0.0040968,-0.00032419,0.0949006,-0.106338,1.45366,0.0449588,4773.04
0.880001,-0.0300019,0.5,0.879103,-0.0575,0.552898,-0.100568,0.413252,-0.027046,0.00269401,0.0824944,-0.105797,1.51085,0.0141952,4796.75
0.880001,-0.0300014,0.5,0.877955,-0.0534917,0.552889,-0.114722,0.40044,-0.000928925,0.00613832,0.070471,-0.105778,1.50664,-0.106182,4767.63
0.880001,-0.0300012,0.5,0.877175,-0.0494588,0.552494,-0.077869,0.402902,-0.0394317,0.00847632,0.0583726,-0.104989,1.59515,0.149757,4810.04
0.880001,-0.0300012,0.5,0.876138,-0.0455348,0.552429,-0.106189,0.401815,-0.00667725,0.0115873,0.0466006,-0.104859,1.66897,-0.10183,4772.05
0.880001,-0.0300012,0.5,0.875291,-0.0417441,0.552146,-0.0846275,0.378697,-0.0283144,0.0141286,0.0352286,-0.104292,1.56827,0.0610058,4798.72
0.88,-0.03,0,0.874528,-0.0377943,0.551976,-0.0762374,0.394599,-0.0169529,0.0164157,0.0233828,-1.10395,2.22634,0.106729,3820.13
0.88,-0.03,0,0.873617,-0.0340512,0.551726,-0.0909811,0.373941,-0.0250333,0.0191478,0.0121537,-1.10345,2.01949,-0.0503597,3994.12
0.88,-0.03,0,0.872607,-0.0304555,0.551618,-0.100955,0.359222,-0.0107958,0.0221794,0.00136648,-1.10324,2.0059,-0.139189,3978.59
0.88,-0.03,0,0.872061,-0.0267569,0.551244,-0.0545267,0.369495,-0.0373178,0.0238168,-0.00972919,-1.10249,2.17398,0.247724,4007.16
0.88,-0.03,0,0.871301,-0.0232394,0.550957,-0.075898,0.351408,-0.0286359,0.0260959,-0.0202817,-1.10191,2.09437,0.000445727,3994.05
0.88,-0.03,0,0.870406,-0.0197892,0.550671,-0.0894031,0.344684,-0.0286002,0.0287806,-0.0306323,-1.10134,2.13299,-0.10719,3995.47
0.88,-0.03,0,0.869708,-0.0163737,0.550499,-0.0697289,0.341214,-0.0171434,0.0308746,-0.0408788,-1.101,2.19193,0.0574788,3984.26
0.88,-0.03,0,0.869127,-0.0129426,0.550139,-0.0581114,0.342779,-0.035978,0.0326196,-0.0511722,-1.10028,2.27204,0.118819,4004.67
0.88,-0.03,0,0.868425,-0.00968267,0.5498,-0.070122,0.325675,-0.0339475,0.0347253,-0.060952,-1.0996,2.2011,-0.00966494,3999.4
0.88,-0.03,0,0.867849,-0.00641186,0.549411,-0.0574981,0.326762,-0.0388422,0.0364519,-0.0707644,-1.09882,2.29757,0.0966887,4004.84
0.88,-0.03,0,0.867213,-0.00328174,0.54896,-0.0635897,0.312707,-0.0450052,0.0383615,-0.0801548,-1.09792,2.244,0.0177345,4010.04
0.88,-0.03,0,0.866802,-5.85949e-05,0.548225,-0.0410156,0.322,-0.0734446,0.0395932,-0.0898242,-1.09645,2.39072,0.202056,4037.69
0.88,-0.03,0,0.866137,0.00297276,0.547677,-0.0664241,0.302839,-0.0547828,0.0415878,-0.0989183,-1.09535,2.29976,-0.0478829,4014.99
0.88,-0.03,0,0.865766,0.00607529,0.546771,-0.0370677,0.309951,-0.0904333,0.0427009,-0.108226,-1.09354,2.42435,0.214696,4053.94
0.88,-0.03,0,0.865227,0.00899873,0.545876,-0.053836,0.292059,-0.0894388,0.0443176,-0.116996,-1.09175,2.33508,0.0321681,4047.74
0.88,-0.03,0,0.864643,0.0118658,0.54483,-0.0583437,0.286427,-0.104546,0.0460696,-0.125597,-1.08966,2.36101,0.001452,4063.8
0.88,-0.03,0,0.864336,0.0147604,0.543619,-0.0307319,0.289173,-0.120927,0.0469925,-0.134281,-1.08724,2.44276,0.225587,4078.91
0.88,-0.03,0,0.863836,0.0174975,0.542237,-0.0499357,0.273447,-0.138065,0.048492,-0.142493,-1.08447,2.36029,0.0269019,4094.27
0.88,-0.03,0,0.86325,0.0202995,0.540864,-0.058564,0.279926,-0.137189,0.0502506,-0.150899,-1.08173,2.49117,-0.0343525,4092.72
0.88,-0.03,0,0.862965,0.0229046,0.53918,-0.0284096,0.26026,-0.16829,0.0511038,-0.158714,-1.07836,2.36026,0.213171,4124.87
0.88,-0.03,0,0.862538,0.0255582,0.537417,-0.0426532,0.265095,-0.176031,0.0523846,-0.166675,-1.07483,2.47414,0.0555061,4129.94
0.88,-0.03,0,0.862033,0.0280635,0.535543,-0.0505371,0.250284,-0.18728,0.0539022,-0.17419,-1.07109,2.39485,-0.00300637,4141.87
0.88,-0.03,0,0.861781,0.030575,0.533499,-0.0251822,0.250911,-0.204167,0.0546584,-0.181725,-1.067,2.45865,0.203575,4159.44
0.88,-0.03,0,0.861335,0.0330188,0.531218,-0.0455994,0.25024,-0.233618,0.0559943,-0.189056,-1.06244,2.48621,0.00214256,4188.63
0.88,-0.03,0,0.860947,0.0353996,0.528849,-0.0387826,0.237844,-0.236602,0.0571589,-0.196199,-1.0577,2.43695,0.071147,4189.77
0.88,-0.03,0,0.860562,0.0377451,0.526394,-0.0384909,0.234323,-0.245302,0.0583148,-0.203235,-1.05279,2.4644,0.0578347,4201.32
0.88,-0.03,0,0.860344,0.0400106,0.523722,-0.0217821,0.226327,-0.266947,0.0589689,-0.210032,-1.04744,2.43813,0.184507,4224.68
0.88,-0.03,0,0.860013,0.0421663,0.520906,-0.033084,0.215366,-0.281333,0.0599624,-0.216499,-1.04181,2.39647,0.0701344,4239.03
0.88,-0.03,0,0.859719,0.0443121,0.517839,-0.0292969,0.214366,-0.30642,0.0608422,-0.222936,-1.03568,2.42934,0.105391,4265.62
0.88,-0.03,0,0.859431,0.0463742,0.514812,-0.0287848,0.206011,-0.302341,0.0617065,-0.229123,-1.02962,2.40925,0.0994965,4261.95
0.88,-0.03,0,0.859241,0.0484699,0.511544,-0.0189953,0.209365,-0.326541,0.062277,-0.23541,-1.02309,2.47048,0.170405,4291.16
0.88,-0.03,0,0.859074,0.0504919,0.50813,-0.0166432,0.202007,-0.34107,0.0627767,-0.241476,-1.01626,2.44216,0.17419,4306.29
0.88,-0.03,0,0.858716,0.0523648,0.504578,-0.0358172,0.187101,-0.354802,0.0638523,-0.247094,-1.00916,2.36357,0.0159166,4322.29
0.88,-0.03,0,0.85848,0.054292,0.500875,-0.0235685,0.192537,-0.369974,0.0645601,-0.252876,-1.00175,2.44994,0.125347,4340.62
0.88,-0.03,0,0.858252,0.0561493,0.497053,-0.0227884,0.185549,-0.381839,0.0652444,-0.258448,-0.994105,2.41962,0.113417,4355.33
0.88,-0.03,0,0.857902,0.0578248,0.493043,-0.0349121,0.167384,-0.400545,0.0662928,-0.263474,-0.986087,2.30971,0.0127117,4377.27
0.88,-0.03,0,0.858001,0.0596311,0.488819,0.00984304,0.180458,-0.422033,0.0659972,-0.268893,-0.977638,2.45079,0.366021,4402.03
0.88,-0.03,0,0.857673,0.0613017,0.484639,-0.0327148,0.166891,-0.417629,0.0669796,-0.273905,-0.969277,2.36831,-0.00931054,4400.28
0.88,-0.03,0,0.857596,0.0630079,0.480202,-0.00769341,0.170462,-0.443249,0.0672106,-0.279024,-0.960403,2.42554,0.221268,4432.9
0.88,-0.03,0,0.857301,0.0645916,0.475675,-0.0295529,0.158207,-0.452232,0.0680981,-0.283775,-0.95135,2.35483,0.0251299,4444.11
0.88,-0.03,0,0.856877,0.066034,0.471138,-0.0423018,0.144099,-0.45325,0.0693684,-0.288102,-0.942276,2.28668,-0.0562525,4450.43
0.88,-0.03,0,0.856942,0.0675841,0.466227,0.00649652,0.154869,-0.490613,0.0691733,-0.292752,-0.932454,2.38897,0.320409,4494.5
0.88,-0.03,0,0.856833,0.069007,0.461283,-0.0109149,0.14215,-0.493944,0.069501,-0.297021,-0.922566,2.30893,0.13926,4498.95
0.88,-0.03,0,0.85669,0.0704547,0.456199,-0.0142912,0.144626,-0.507848,0.0699302,-0.301364,-0.912399,2.35749,0.128506,4519.96
0.88,-0.03,0,0.856754,0.0717903,0.450949,0.00643102,0.133433,-0.524539,0.0697371,-0.305371,-0.901898,2.28721,0.284547,4541.88
0.88,-0.03,0,0.856499,0.0730826,0.445663,-0.0254978,0.129097,-0.528052,0.0705028,-0.309248,-0.891326,2.28713,0.0242944,4550.76
0.88,-0.03,0,0.856381,0.0742863,0.440156,-0.0118438,0.120253,-0.550216,0.0708584,-0.312859,-0.880311,2.23546,0.153109,4580.16
0.88,-0.03,0,0.856282,0.0755626,0.434566,-0.00984304,0.127511,-0.558391,0.071154,-0.316688,-0.869133,2.31503,0.151634,4593.47
0.88,-0.03,0,0.856334,0.0766779,0.428783,0.00529175,0.114204,-0.592197,0.070999,-0.320034,-0.857566,2.21269,0.2585,4633.85
0.88,-0.03,0,0.856302,0.0778789,0.422917,-0.00312024,0.11998,-0.58606,0.0710927,-0.323637,-0.845834,2.2917,0.182057,4631.68
0.88,-0.03,0,0.855988,0.0788617,0.41698,-0.0313989,0.0981855,-0.593116,0.0720356,-0.326585,-0.83396,2.13988,-0.0190802,4648.42
0.88,-0.03,0,0.856009,0.0797676,0.410816,0.00207222,0.0905025,-0.615776,0.0719733,-0.329303,-0.821632,2.10965,0.247531,4678.92
0.88,-0.03,0,0.856055,0.0808477,0.404555,0.0046089,0.107908,-0.625461,0.0718349,-0.332543,-0.809111,2.25406,0.232816,4694.95
0.88,-0.03,0,0.856036,0.0816508,0.398178,-0.00187571,0.0802285,-0.637106,0.0718912,-0.334952,-0.796356,2.04706,0.183136,4714.11
0.88,-0.03,0,0.855939,0.0825415,0.391639,-0.00972394,0.0889811,-0.653305,0.0721833,-0.337624,-0.783277,2.1416,0.131354,4738.56
0.88,-0.03,0,0.856061,0.0834235,0.384954,0.0122428,0.0881162,-0.667808,0.0718156,-0.340271,-0.769908,2.13368,0.294289,4760.62
0.88,-0.03,0,0.856069,0.0842198,0.378228,0.00076815,0.0795556,-0.671938,0.0717925,-0.34266,-0.756456,2.08402,0.19237,4772.76
0.88,-0.03,0,0.855961,0.0848731,0.371603,-0.0108315,0.0652585,-0.661892,0.0721178,-0.344619,-0.743205,2.00451,0.120289,4772.66
0.88,-0.03,0,0.85598,0.0855622,0.36476,0.00192335,0.0688454,-0.683644,0.07206,-0.346687,-0.729519,2.0418,0.219236,4806.46
0.88,-0.03,0,0.855993,0.086219,0.357817,0.0013398,0.0656217,-0.693633,0.0720198,-0.348657,-0.715633,2.02103,0.202479,4823.59
0.88,-0.03,0,0.856177,0.0868561,0.350902,0.0183522,0.0636418,-0.690823,0.0714687,-0.350568,-0.701803,2.01945,0.3234,4830.32
0.88,-0.03,0,0.856185,0.0873381,0.343947,0.000815787,0.048156,-0.694735,0.0714442,-0.352014,-0.687895,1.91734,0.185711,4845.37
0.88,-0.03,0,0.856323,0.0878515,0.336901,0.0138029,0.0512889,-0.703997,0.0710297,-0.353555,-0.673801,1.95521,0.292841,4865.14
0.88,-0.03,0,0.856468,0.0883634,0.329804,0.0144162,0.0511408,-0.708946,0.0705968,-0.35509,-0.659608,1.95488,0.286447,4879.78
0.88,-0.03,0,0.856478,0.0887294,0.322782,0.000988472,0.0365645,-0.701577,0.0705671,-0.356188,-0.645563,1.86103,0.194091,4882.8
0.88,-0.03,0,0.856782,0.089134,0.315613,0.0304342,0.0404172,-0.716169,0.0696532,-0.357402,-0.631226,1.89819,0.410822,4909.87
0.88,-0.03,0,0.856878,0.0895785,0.30852,0.00958699,0.0444098,-0.708612,0.0693653,-0.358736,-0.61704,1.92928,0.243293,4911.55
0.88,-0.03,0,0.856962,0.0897845,0.301441,0.00838415,0.0205778,-0.707219,0.0691136,-0.359353,-0.602881,1.76372,0.255411,4922.38
0.88,-0.03,0,0.857176,0.0900304,0.294296,0.0213474,0.0245689,-0.713814,0.0684725,-0.360091,-0.588591,1.81102,0.34674,4940.67
0.88,-0.03,0,0.857271,0.0901572,0.287233,0.00951553,0.0126663,-0.705578,0.0681868,-0.360472,-0.574466,1.72879,0.256355,4942.72
0.88,-0.03,0,0.857707,0.0904916,0.280052,0.0435166,0.0334086,-0.717348,0.06688,-0.361475,-0.560105,1.87686,0.501724,4967.59
0.88,-0.03,0,0.857886,0.090626,0.273009,0.0178818,0.0134248,-0.7037,0.066343,-0.361878,-0.546017,1.7276,0.301623,4963.26
0.88,-0.03,0,0.858166,0.0906794,0.265913,0.027969,0.00533239,-0.708833,0.0655031,-0.362038,-0.531827,1.68667,0.396375,4981.87
0.88,-0.03,0,0.858527,0.0907193,0.258789,0.0370422,0.00409393,-0.729486,0.0644179,-0.362158,-0.517579,1.67656,0.451482,5012.63
0.88,-0.03,0,0.858645,0.0907094,0.251878,0.0117843,-0.000993682,-0.690513,0.064064,-0.362128,-0.503755,1.654,0.278571,4982.39
0.88,-0.03,0,0.859011,0.0907395,0.244827,0.0364841,0.00300859,-0.704343,0.0629684,-0.362219,-0.489655,1.67595,0.470426,5013.77
0.88,-0.03,0,0.859461,0.0907025,0.237744,0.0450231,-0.00370081,-0.707671,0.0616164,-0.362107,-0.475487,1.62343,0.511143,5026.07
0.88,-0.03,0,0.859684,0.0905327,0.230784,0.0222704,-0.0169588,-0.695262,0.0609477,-0.361598,-0.461569,1.53941,0.356267,5024.45
0.88,-0.03,0,0.860055,0.0904338,0.223801,0.0370558,-0.00988025,-0.697641,0.0598349,-0.361301,-0.447602,1.59226,0.479944,5040.31
0.88,-0.03,0,0.860457,0.0901961,0.216943,0.0401462,-0.0237509,-0.68517,0.0586293,-0.360588,-0.433885,1.49076,0.493976,5038.72
0.88,-0.03,0,0.860902,0.089993,0.210112,0.0444395,-0.020292,-0.68241,0.0572948,-0.359979,-0.420224,1.52005,0.526054,5049.26
0.88,-0.03,0,0.861356,0.0897281,0.203235,0.0454161,-0.0264587,-0.686972,0.055931,-0.359184,-0.406471,1.46739,0.534665,5065.16
0.88,-0.03,0,0.861813,0.0894303,0.196404,0.0455888,-0.0297524,-0.682437,0.054562,-0.358291,-0.392809,1.4449,0.542026,5071.05
0.88,-0.03,0,0.86222,0.0891321,0.189578,0.0406524,-0.0297933,-0.681935,0.0533413,-0.357396,-0.379157,1.4397,0.515131,5082.36
0.88,-0.03,0,0.862706,0.0887584,0.182913,0.0485721,-0.0373357,-0.665907,0.0518827,-0.356275,-0.365826,1.38554,0.580323,5077.67
0.88,-0.03,0,0.863395,0.0884241,0.176038,0.0689012,-0.0333974,-0.686817,0.0498136,-0.355272,-0.352076,1.40355,0.713617,5111.91
0.88,-0.03,0,0.863783,0.0879476,0.169477,0.0386933,-0.0475948,-0.6555,0.0486517,-0.353843,-0.338953,1.30555,0.507134,5088.39
0.88,-0.03,0,0.864423,0.0874286,0.162734,0.0639113,-0.0518553,-0.67358,0.0467325,-0.352286,-0.325468,1.27359,0.705797,5122.15
0.88,-0.03,0,0.864985,0.0869699,0.156259,0.0562357,-0.0458225,-0.646918,0.0450438,-0.35091,-0.312517,1.31401,0.645008,5103.9
0.88,-0.03,0,0.865441,0.0865017,0.149683,0.0455352,-0.0467753,-0.656954,0.0436764,-0.349505,-0.299365,1.28855,0.586793,5128.61
0.88,-0.03,0,0.866182,0.086042,0.143163,0.0740282,-0.0459282,-0.651385,0.0414534,-0.348126,-0.286325,1.2867,0.793557,5132.4
0.88,-0.03,0,0.866745,0.0854224,0.136717,0.0562655,-0.0619001,-0.643919,0.0397637,-0.346267,-0.273434,1.17106,0.661663,5136.22
0.88,-0.03,0,0.867395,0.0847903,0.13033,0.0649116,-0.0631416,-0.63807,0.0378145,-0.344371,-0.26066,1.16564,0.743686,5142.28
0.88,-0.03,0,0.86777,0.0842283,0.124021,0.0374905,-0.0561501,-0.630253,0.0366887,-0.342685,-0.248043,1.20213,0.563956,5145.84
0.88,-0.03,0,0.868518,0.0835675,0.117837,0.0746951,-0.066011,-0.617807,0.0344456,-0.340703,-0.235675,1.12146,0.842207,5145.33
0.88,-0.03,0,0.869411,0.0829564,0.111425,0.0891887,-0.0610545,-0.64056,0.0317674,-0.338869,-0.222851,1.14482,0.911897,5180.03
0.88,-0.03,0,0.870096,0.0822745,0.105199,0.0684427,-0.0681175,-0.622006,0.0297121,-0.336824,-0.210399,1.0863,0.778665,5168.2
0.88,-0.03,0,0.870661,0.0814921,0.09914,0.056462,-0.0781674,-0.605339,0.0280166,-0.334476,-0.19828,1.01556,0.729623,5164.84
0.88,-0.03,0,0.871544,0.0807828,0.0930845,0.0904297,-0.0726318,-0.620084,0.0253673,-0.332348,-0.186169,1.04345,0.970052,5192.2
0.88,-0.03,0,0.872255,0.0799538,0.0869787,0.0709735,-0.0828195,-0.609988,0.023236,-0.329861,-0.173957,0.959892,0.826567,5189.59
0.88,-0.03,0,0.873041,0.0792114,0.0811296,0.0786014,-0.0741711,-0.584334,0.0208756,-0.327634,-0.162259,1.01516,0.908205,5176.18
0.88,-0.03,0,0.873834,0.0783588,0.0752779,0.0791849,-0.0851716,-0.584604,0.0184978,-0.325076,-0.150556,0.920192,0.916005,5190.12
0.88,-0.03,0,0.874711,0.0775567,0.0694159,0.0876048,-0.0801302,-0.585623,0.0158671,-0.32267,-0.138832,0.947391,0.982193,5200.8
0.88,-0.03,0,0.875492,0.0766069,0.0638088,0.0780655,-0.0948963,-0.560165,0.0135228,-0.319821,-0.127618,0.835242,0.929426,5184.94
0.88,-0.03,0,0.876381,0.075721,0.0580841,0.0887898,-0.088495,-0.571908,0.0108565,-0.317163,-0.116168,0.870884,1.01675,5210.08
0.88,-0.03,0,0.877061,0.0748321,0.0524947,0.0679366,-0.0888114,-0.5584,0.00881642,-0.314496,-0.104989,0.849732,0.88609,5204.01
0.88,-0.03,0,0.878045,0.0738418,0.0471182,0.0982458,-0.0989261,-0.537129,0.00586617,-0.311525,-0.0942363,0.770491,1.11715,5194.73
0.88,-0.03,0,0.878858,0.07286,0.0417281,0.0812869,-0.0980865,-0.538477,0.00342518,-0.30858,-0.0834563,0.76674,0.992464,5208.18
0.88,-0.03,0,0.879733,0.0718222,0.0363931,0.0874321,-0.103676,-0.532979,0.000799656,-0.305467,-0.0727863,0.712847,1.06064,5211.45
0.88,-0.03,0,0.880747,0.0708462,0.0311833,0.101241,-0.0975074,-0.520479,-0.00224054,-0.302539,-0.0623665,0.741793,1.16102,5209.03
0.88,-0.03,0,0.881579,0.0697198,0.0261679,0.0831686,-0.112534,-0.501048,-0.00473803,-0.299159,-0.0523358,0.622685,1.04874,5200.2
0.88,-0.03,0,0.882476,0.0686287,0.0213282,0.0896115,-0.109001,-0.483498,-0.007429,-0.295886,-0.0426564,0.641496,1.12216,5194.52
0.88,-0.03,0,0.883626,0.0676016,0.0164708,0.114889,-0.102613,-0.485269,-0.010879,-0.292805,-0.0329415,0.661078,1.29481,5207.48
0.88,-0.03,0,0.884433,0.066427,0.0119276,0.0805724,-0.117338,-0.45387,-0.0132986,-0.289281,-0.0238552,0.544239,1.07098,5183.74
0.88,-0.03,0,0.885427,0.0652829,0.00764247,0.0993355,-0.114305,-0.428097,-0.0162815,-0.285849,-0.0152849,0.559396,1.24168,5171.34
0.88,-0.03,0,0.88656,0.0641923,0.00328156,0.113216,-0.108951,-0.435665,-0.0196813,-0.282577,-0.00656312,0.571274,1.32875,5190.31
0.88,-0.03,0,0.88757,0.0629895,-0.000718843,0.100824,-0.12016,-0.39965,-0.022709,-0.278969,0.00143769,0.477403,1.26092,5160.57
0.88,-0.03,0,0.888591,0.0618542,-0.004451,0.102033,-0.113419,-0.372851,-0.025773,-0.275563,0.008902,0.513612,1.30035,5146.82
0.88,-0.03,0,0.889419,0.0606456,-0.00798299,0.0826803,-0.120745,-0.352854,-0.0282558,-0.271937,0.015966,0.440829,1.18991,5137.45
0.88,-0.03,0,0.890477,0.0595643,-0.0112123,0.105761,-0.108021,-0.32262,-0.0314317,-0.268693,0.0224247,0.514219,1.38039,5117.24
0.88,-0.03,0,0.89159,0.0583985,-0.014284,0.111126,-0.11647,-0.306869,-0.0347688,-0.265195,0.028568,0.428722,1.41502,5112.07
0.88,-0.03,0,0.892532,0.0573024,-0.0161317,0.0941847,-0.1095,-0.184588,-0.0375971,-0.261907,0.0322634,0.47399,1.34531,4999.19
0.88,-0.03,0,0.893062,0.0566907,-0.015465,0.0528832,-0.0611148,0.0666022,-0.0391851,-0.260072,0.0309301,0.816974,1.14564,4774.97
0.88,-0.03,0,0.89327,0.0561861,-0.0138099,0.0213806,-0.0516632,0.16949,-0.0398115,-0.258558,0.0276197,0.838741,0.980824,4713.38
0.88,-0.03,0,0.893702,0.0557691,-0.0120668,0.0431295,-0.0416595,0.174138,-0.0411066,-0.257307,0.0241335,0.890976,1.17155,4723.76
0.88,-0.03,0,0.893965,0.0553338,-0.0100071,0.0262362,-0.0434879,0.205761,-0.0418945,-0.256002,0.0200143,0.866753,1.0434,4690.28
0.88,-0.03,0,0.894332,0.0548957,-0.00786644,0.0366866,-0.0437708,0.213862,-0.0429962,-0.254687,0.0157329,0.85991,1.14253,4684.27
0.88,-0.03,0,0.894804,0.0545148,-0.00552873,0.0471072,-0.0380521,0.233544,-0.0444108,-0.253544,0.0110575,0.89837,1.22088,4662.87
0.88,-0.03,0,0.895047,0.0540163,-0.00285903,0.024295,-0.0498054,0.266709,-0.0451403,-0.252049,0.00571807,0.805373,1.05963,4629.22
0.88,-0.03,0,0.895367,0.0536503,-0.000272824,0.0319467,-0.0365623,0.258369,-0.0460997,-0.250951,0.000545649,0.904162,1.14102,4638.75
0.88,-0.03,0,0.895965,0.0532259,0.00240139,0.0597609,-0.0423978,0.267161,-0.0478942,-0.249678,-0.00480278,0.844156,1.34887,4624.73
0.88,-0.03,0,0.896221,0.0528724,0.00525927,0.0255752,-0.035314,0.285509,-0.0486622,-0.248617,-0.0105185,0.898761,1.08451,4603.3
0.88,-0.03,0,0.896488,0.0525512,0.00822233,0.0267006,-0.0320885,0.296016,-0.049464,-0.247654,-0.0164447,0.91177,1.13471,4591.35
0.88,-0.03,0,0.896973,0.0522187,0.0112019,0.0484173,-0.0332176,0.297662,-0.050918,-0.246656,-0.0224037,0.895374,1.30191,4586.82
0.88,-0.03,0,0.897101,0.0518337,0.0142823,0.012868,-0.0384592,0.307744,-0.0513044,-0.245501,-0.0285646,0.854032,1.02749,4571.73
0.88,-0.03,0,0.89758,0.051574,0.017351,0.0477801,-0.0259533,0.306572,-0.0527392,-0.244722,-0.034702,0.94654,1.32751,4570.06
0.88,-0.03,0,0.897918,0.0512611,0.0204949,0.033745,-0.0312574,0.314078,-0.0537525,-0.243783,-0.0409897,0.89207,1.19992,4557.09
0.88,-0.03,0,0.898191,0.0508575,0.0237386,0.0272902,-0.0403163,0.324057,-0.054572,-0.242573,-0.0474772,0.826186,1.17563,4543.17
0.88,-0.03,0,0.898639,0.0505212,0.026893,0.0447671,-0.0336039,0.315136,-0.0559164,-0.241563,-0.0537861,0.877603,1.31754,4548.52
0.88,-0.03,0,0.898947,0.0501619,0.0299293,0.0307677,-0.0358872,0.303329,-0.0568403,-0.240486,-0.0598586,0.846599,1.20194,4553.21
0.88,-0.03,0,0.899418,0.0498555,0.0331444,0.0470298,-0.0306177,0.321198,-0.0582526,-0.239566,-0.0662888,0.886841,1.35143,4528.93
